META,inlet_choked,yes - Leakage test
DATA,ts_ms,diaphragm_pct,piston_pct,mpx_pressure_hPa,bmp_temp_C,bmp_pressure_hPa,dht_temp_C,dht_humidity
DATA,297023,0,0,2015.21, 23.38,1011.37,NaN,NaN
DATA,298022,0,0,2015.21, 23.38,1011.36,NaN,NaN
DATA,299023,0,0,2015.21, 23.38,1011.34,NaN,NaN
DATA,300022,0,0,2015.21, 23.38,1011.36,NaN,NaN
DATA,301023,0,0,2015.21, 23.38,1011.37,NaN,NaN
DATA,302022,0,0,2009.78, 23.38,1011.39,NaN,NaN
DATA,303023,0,0,2015.21, 23.38,1011.39,NaN,NaN
DATA,304022,0,0,2015.21, 23.38,1011.35,NaN,NaN
DATA,305022,0,0,2009.78, 23.38,1011.35,NaN,NaN
DATA,306023,0,0,2009.78, 23.38,1011.34,NaN,NaN
DATA,307022,0,0,2009.78, 23.38,1011.36,NaN,NaN
DATA,308023,0,0,2009.78, 23.38,1011.39,NaN,NaN
DATA,309022,0,0,2009.78, 23.38,1011.37,NaN,NaN
DATA,310023,0,0,2009.78, 23.38,1011.35,NaN,NaN
DATA,311022,0,0,2009.78, 23.38,1011.35,NaN,NaN
DATA,312023,0,0,2009.78, 23.38,1011.37,NaN,NaN
DATA,313023,0,0,2009.78, 23.38,1011.37,NaN,NaN
DATA,314022,0,0,2009.78, 23.38,1011.41,NaN,NaN
DATA,315023,0,0,2009.78, 23.38,1011.37,NaN,NaN
DATA,316022,0,0,2009.78, 23.38,1011.37,NaN,NaN
DATA,317023,0,0,2009.78, 23.38,1011.37,NaN,NaN
DATA,318022,0,0,2009.78, 23.38,1011.40,NaN,NaN
DATA,319023,0,0,2009.78, 23.38,1011.39,NaN,NaN
DATA,320022,0,0,2009.78, 23.38,1011.38,NaN,NaN
DATA,321022,0,0,2009.78, 23.38,1011.39,NaN,NaN
DATA,322023,0,0,2009.78, 23.37,1011.41,NaN,NaN
DATA,323022,0,0,2004.34, 23.38,1011.40,NaN,NaN
DATA,324023,0,0,2004.34, 23.38,1011.42,NaN,NaN
DATA,325022,0,0,2004.34, 23.38,1011.42,NaN,NaN
DATA,326023,0,0,2009.78, 23.38,1011.41,NaN,NaN
DATA,327022,0,0,2004.34, 23.38,1011.44,NaN,NaN
DATA,328023,0,0,2009.78, 23.38,1011.43,NaN,NaN
DATA,329023,0,0,2004.34, 23.38,1011.39,NaN,NaN
DATA,330022,0,0,2004.34, 23.38,1011.39,NaN,NaN
DATA,331023,0,0,2004.34, 23.37,1011.37,NaN,NaN
DATA,332022,0,0,2004.34, 23.38,1011.42,NaN,NaN
DATA,333023,0,0,2004.34, 23.38,1011.39,NaN,NaN
DATA,334022,0,0,2004.34, 23.37,1011.40,NaN,NaN
DATA,335023,0,0,2004.34, 23.37,1011.37,NaN,NaN
DATA,336022,0,0,2004.34, 23.38,1011.39,NaN,NaN
DATA,337022,0,0,2004.34, 23.37,1011.39,NaN,NaN
DATA,338023,0,0,2004.34, 23.38,1011.41,NaN,NaN
DATA,339022,0,0,2004.34, 23.38,1011.40,NaN,NaN
DATA,340023,0,0,2004.34, 23.37,1011.39,NaN,NaN
DATA,341022,0,0,1998.91, 23.37,1011.36,NaN,NaN
