META,inlet_choked,only_compressor_manual_outlet 
DATA,ts_ms,diaphragm_pct,piston_pct,mpx_pressure_hPa,bmp_temp_C,bmp_pressure_hPa,dht_temp_C,dht_humidity
DATA,397020,0,22,2379.06,  0.00,  0.00,NaN,NaN
DATA,398019,0,22,2422.50,  0.00,  0.00,NaN,NaN
DATA,399020,0,22,2525.69,  0.00,  0.00,NaN,NaN
DATA,400019,0,22,2569.13,  0.00,  0.00,NaN,NaN
DATA,401019,0,22,2634.30,  0.00,  0.00,NaN,NaN
DATA,402020,0,22,2607.15,  0.00,  0.00,NaN,NaN
DATA,403019,0,22,2732.05,  0.00,  0.00,NaN,NaN
DATA,404020,0,22,2732.05,  0.00,  0.00,NaN,NaN
DATA,405019,0,22,2775.50,  0.00,  0.00,NaN,NaN
DATA,406020,0,22,2813.51,  0.00,  0.00,NaN,NaN
DATA,407019,0,22,2851.53,  0.00,  0.00,NaN,NaN
DATA,408019,0,22,2873.25,  0.00,  0.00,NaN,NaN
DATA,409020,0,22,2900.40,  0.00,  0.00,NaN,NaN
DATA,410019,0,22,2949.28,  0.00,  0.00,NaN,NaN
DATA,411020,0,22,3003.58,  0.00,  0.00,NaN,NaN
DATA,412019,0,22,2932.99,  0.00,  0.00,NaN,NaN
DATA,413020,0,22,2981.86,  0.00,  0.00,NaN,NaN
DATA,414019,0,22,2992.72,  0.00,  0.00,NaN,NaN
DATA,415020,0,22,3014.45,  0.00,  0.00,NaN,NaN
DATA,416019,0,22,3041.60,  0.00,  0.00,NaN,NaN
DATA,417019,0,22,3041.60,  0.00,  0.00,NaN,NaN
DATA,418020,0,22,3052.46,  0.00,  0.00,NaN,NaN
DATA,419019,0,22,3068.75,  0.00,  0.00,NaN,NaN
DATA,420020,0,22,3074.18,  0.00,  0.00,NaN,NaN
DATA,421019,0,22,3079.61,  0.00,  0.00,NaN,NaN
DATA,422020,0,22,3106.77,  0.00,  0.00,NaN,NaN
DATA,423019,0,22,3079.61,  0.00,  0.00,NaN,NaN
DATA,424019,0,22,3101.34,  0.00,  0.00,NaN,NaN
DATA,425020,0,22,3101.34,  0.00,  0.00,NaN,NaN
DATA,426019,0,22,3112.20,  0.00,  0.00,NaN,NaN
DATA,427020,0,22,3123.06,  0.00,  0.00,NaN,NaN
DATA,428019,0,22,3112.20,  0.00,  0.00,NaN,NaN
DATA,429020,0,22,3123.06,  0.00,  0.00,NaN,NaN
DATA,430019,0,22,3128.49,  0.00,  0.00,NaN,NaN
DATA,431020,0,22,3128.49,  0.00,  0.00,NaN,NaN
DATA,432019,0,22,3139.35,  0.00,  0.00,NaN,NaN
DATA,433019,0,22,3150.21,  0.00,  0.00,NaN,NaN
DATA,434020,0,22,3139.35,  0.00,  0.00,NaN,NaN
DATA,435019,0,22,3150.21,  0.00,  0.00,NaN,NaN
DATA,436020,0,22,3155.64,  0.00,  0.00,NaN,NaN
DATA,437019,0,22,3161.07,  0.00,  0.00,NaN,NaN
DATA,438020,0,0,3166.50,  0.00,  0.00,NaN,NaN
DATA,439019,0,0,3166.50,  0.00,  0.00,NaN,NaN
DATA,440019,0,0,3161.07,  0.00,  0.00,NaN,NaN
DATA,441020,0,0,3166.50,  0.00,  0.00,NaN,NaN
DATA,442019,0,0,3161.07,  0.00,  0.00,NaN,NaN
DATA,443020,0,0,3161.07,  0.00,  0.00,NaN,NaN
DATA,444019,0,0,2884.11,  0.00,  0.00,NaN,NaN
DATA,445020,0,0,2286.74,  0.00,  0.00,NaN,NaN
DATA,446019,0,0,1901.16,  0.00,  0.00,NaN,NaN
DATA,447020,0,0,1531.88,  0.00,  0.00,NaN,NaN
DATA,448019,0,0,1200.61,  0.00,  0.00,NaN,NaN
DATA,449019,0,0,847.62,  0.00,  0.00,NaN,NaN
DATA,450020,0,0,521.78,  0.00,  0.00,NaN,NaN
DATA,451019,0,0,320.84,  0.00,  0.00,NaN,NaN
DATA,452020,0,0,103.62,  0.00,  0.00,NaN,NaN
DATA,453019,0,0, 38.45,  0.00,  0.00,NaN,NaN
DATA,454020,0,0, 16.73,  0.00,  0.00,NaN,NaN
DATA,455019,0,0,  5.87,  0.00,  0.00,NaN,NaN
DATA,456019,0,0,-10.43,  0.00,  0.00,NaN,NaN
DATA,457020,0,0, -5.00,  0.00,  0.00,NaN,NaN
DATA,458019,0,0,  0.43,  0.00,  0.00,NaN,NaN
DATA,459020,0,0,  0.43,  0.00,  0.00,NaN,NaN
DATA,460019,0,0, -5.00,  0.00,  0.00,NaN,NaN
DATA,461020,0,0, -5.00,  0.00,  0.00,NaN,NaN
DATA,462019,0,0, -5.00,  0.00,  0.00,NaN,NaN
DATA,463020,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,464019,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,465019,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,466020,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,467019,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,468020,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,469019,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,470020,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,471019,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,472019,0,15,212.23,  0.00,  0.00,NaN,NaN
DATA,473020,0,15,456.61,  0.00,  0.00,NaN,NaN
DATA,474019,0,15,608.67,  0.00,  0.00,NaN,NaN
DATA,475020,0,15,733.57,  0.00,  0.00,NaN,NaN
DATA,476019,0,15,831.32,  0.00,  0.00,NaN,NaN
DATA,477020,0,15,923.65,  0.00,  0.00,NaN,NaN
DATA,478019,0,15,1005.10,  0.00,  0.00,NaN,NaN
DATA,479020,0,15,1064.84,  0.00,  0.00,NaN,NaN
DATA,480019,0,15,1119.15,  0.00,  0.00,NaN,NaN
DATA,481019,0,15,1178.89,  0.00,  0.00,NaN,NaN
DATA,482020,0,15,1233.19,  0.00,  0.00,NaN,NaN
DATA,483019,0,15,1244.05,  0.00,  0.00,NaN,NaN
DATA,484020,0,15,1330.94,  0.00,  0.00,NaN,NaN
DATA,485019,0,15,1341.81,  0.00,  0.00,NaN,NaN
DATA,486020,0,15,1358.10,  0.00,  0.00,NaN,NaN
DATA,487019,0,15,1374.39,  0.00,  0.00,NaN,NaN
DATA,488019,0,15,1401.54,  0.00,  0.00,NaN,NaN
DATA,489020,0,15,1401.54,  0.00,  0.00,NaN,NaN
DATA,490019,0,15,1444.99,  0.00,  0.00,NaN,NaN
DATA,491020,0,15,1477.57,  0.00,  0.00,NaN,NaN
DATA,492019,0,15,1483.00,  0.00,  0.00,NaN,NaN
DATA,493020,0,15,1504.72,  0.00,  0.00,NaN,NaN
DATA,494019,0,15,1510.16,  0.00,  0.00,NaN,NaN
DATA,495020,0,15,1521.02,  0.00,  0.00,NaN,NaN
DATA,496019,0,15,1553.60,  0.00,  0.00,NaN,NaN
DATA,497019,0,15,1548.17,  0.00,  0.00,NaN,NaN
DATA,498020,0,15,1553.60,  0.00,  0.00,NaN,NaN
DATA,499019,0,15,1553.60,  0.00,  0.00,NaN,NaN
DATA,500020,0,15,1564.46,  0.00,  0.00,NaN,NaN
DATA,501019,0,15,1575.32,  0.00,  0.00,NaN,NaN
DATA,502020,0,15,1597.05,  0.00,  0.00,NaN,NaN
DATA,503019,0,15,1586.18,  0.00,  0.00,NaN,NaN
DATA,504019,0,15,1591.62,  0.00,  0.00,NaN,NaN
DATA,505020,0,15,1580.75,  0.00,  0.00,NaN,NaN
DATA,506019,0,15,1597.05,  0.00,  0.00,NaN,NaN
DATA,507020,0,15,1602.48,  0.00,  0.00,NaN,NaN
DATA,508019,0,15,1602.48,  0.00,  0.00,NaN,NaN
DATA,509020,0,15,1602.48,  0.00,  0.00,NaN,NaN
DATA,510019,0,15,1607.91,  0.00,  0.00,NaN,NaN
DATA,511020,0,15,1618.77,  0.00,  0.00,NaN,NaN
DATA,512019,0,15,1613.34,  0.00,  0.00,NaN,NaN
DATA,513019,0,15,1624.20,  0.00,  0.00,NaN,NaN
DATA,514020,0,15,1618.77,  0.00,  0.00,NaN,NaN
DATA,515019,0,15,1624.20,  0.00,  0.00,NaN,NaN
DATA,516020,0,15,1629.63,  0.00,  0.00,NaN,NaN
DATA,517019,0,15,1640.49,  0.00,  0.00,NaN,NaN
DATA,518020,0,15,1640.49,  0.00,  0.00,NaN,NaN
DATA,519019,0,15,1640.49,  0.00,  0.00,NaN,NaN
DATA,520019,0,15,1640.49,  0.00,  0.00,NaN,NaN
DATA,521020,0,15,1640.49,  0.00,  0.00,NaN,NaN
DATA,522019,0,15,1645.92,  0.00,  0.00,NaN,NaN
DATA,523020,0,15,1651.35,  0.00,  0.00,NaN,NaN
DATA,524019,0,15,1651.35,  0.00,  0.00,NaN,NaN
DATA,525020,0,15,1651.35,  0.00,  0.00,NaN,NaN
DATA,526019,0,15,1651.35,  0.00,  0.00,NaN,NaN
DATA,527020,0,15,1651.35,  0.00,  0.00,NaN,NaN
DATA,528019,0,15,1656.78,  0.00,  0.00,NaN,NaN
DATA,529019,0,15,1656.78,  0.00,  0.00,NaN,NaN
DATA,530020,0,15,1667.64,  0.00,  0.00,NaN,NaN
DATA,531019,0,15,1656.78,  0.00,  0.00,NaN,NaN
DATA,532020,0,15,1662.21,  0.00,  0.00,NaN,NaN
DATA,533019,0,15,1667.64,  0.00,  0.00,NaN,NaN
DATA,534020,0,0,1662.21,  0.00,  0.00,NaN,NaN
DATA,535019,0,0,1472.14,  0.00,  0.00,NaN,NaN
DATA,536019,0,0,1102.86,  0.00,  0.00,NaN,NaN
DATA,537020,0,0,706.42,  0.00,  0.00,NaN,NaN
DATA,538019,0,0,163.35,  0.00,  0.00,NaN,NaN
DATA,539020,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,540019,0,0, -5.00,  0.00,  0.00,NaN,NaN
DATA,541020,0,0, -5.00,  0.00,  0.00,NaN,NaN
DATA,542019,0,0, -5.00,  0.00,  0.00,NaN,NaN
DATA,543020,0,0,-10.43,  0.00,  0.00,NaN,NaN
DATA,544019,0,0,-10.43,  0.00,  0.00,NaN,NaN
DATA,545019,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,546020,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,547019,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,548020,0,17, 60.17,  0.00,  0.00,NaN,NaN
DATA,549019,0,17,364.29,  0.00,  0.00,NaN,NaN
DATA,550020,0,17,592.38,  0.00,  0.00,NaN,NaN
DATA,551019,0,17,733.57,  0.00,  0.00,NaN,NaN
DATA,552019,0,17,869.34,  0.00,  0.00,NaN,NaN
DATA,553020,0,17,967.09,  0.00,  0.00,NaN,NaN
DATA,554019,0,17,1053.98,  0.00,  0.00,NaN,NaN
DATA,555020,0,17,1135.44,  0.00,  0.00,NaN,NaN
DATA,556019,0,17,1216.90,  0.00,  0.00,NaN,NaN
DATA,557020,0,17,1282.07,  0.00,  0.00,NaN,NaN
DATA,558019,0,17,1341.81,  0.00,  0.00,NaN,NaN
DATA,559020,0,17,1385.25,  0.00,  0.00,NaN,NaN
DATA,560019,0,17,1444.99,  0.00,  0.00,NaN,NaN
DATA,561019,0,17,1477.57,  0.00,  0.00,NaN,NaN
DATA,562020,0,17,1510.16,  0.00,  0.00,NaN,NaN
DATA,563019,0,17,1559.03,  0.00,  0.00,NaN,NaN
DATA,564020,0,17,1597.05,  0.00,  0.00,NaN,NaN
DATA,565019,0,17,1607.91,  0.00,  0.00,NaN,NaN
DATA,566020,0,17,1645.92,  0.00,  0.00,NaN,NaN
DATA,567019,0,17,1694.80,  0.00,  0.00,NaN,NaN
DATA,568019,0,17,1700.23,  0.00,  0.00,NaN,NaN
DATA,569020,0,17,1732.81,  0.00,  0.00,NaN,NaN
DATA,570019,0,17,1754.53,  0.00,  0.00,NaN,NaN
DATA,571020,0,17,1787.12,  0.00,  0.00,NaN,NaN
DATA,572019,0,17,1797.98,  0.00,  0.00,NaN,NaN
DATA,573020,0,17,1819.70,  0.00,  0.00,NaN,NaN
DATA,574019,0,17,1819.70,  0.00,  0.00,NaN,NaN
DATA,575020,0,17,1835.99,  0.00,  0.00,NaN,NaN
DATA,576019,0,17,1830.56,  0.00,  0.00,NaN,NaN
DATA,577019,0,17,1857.72,  0.00,  0.00,NaN,NaN
DATA,578020,0,17,1863.15,  0.00,  0.00,NaN,NaN
DATA,579019,0,17,1879.44,  0.00,  0.00,NaN,NaN
DATA,580020,0,17,1890.30,  0.00,  0.00,NaN,NaN
DATA,581019,0,17,1890.30,  0.00,  0.00,NaN,NaN
DATA,582020,0,17,1917.45,  0.00,  0.00,NaN,NaN
DATA,583019,0,17,1917.45,  0.00,  0.00,NaN,NaN
DATA,584019,0,17,1917.45,  0.00,  0.00,NaN,NaN
DATA,585020,0,17,1922.88,  0.00,  0.00,NaN,NaN
DATA,586019,0,17,1928.32,  0.00,  0.00,NaN,NaN
DATA,587020,0,17,1933.75,  0.00,  0.00,NaN,NaN
DATA,588019,0,17,1939.18,  0.00,  0.00,NaN,NaN
DATA,589020,0,17,1950.04,  0.00,  0.00,NaN,NaN
DATA,590019,0,17,1950.04,  0.00,  0.00,NaN,NaN
DATA,591020,0,17,1950.04,  0.00,  0.00,NaN,NaN
DATA,592019,0,17,1960.90,  0.00,  0.00,NaN,NaN
DATA,593019,0,17,1960.90,  0.00,  0.00,NaN,NaN
DATA,594020,0,17,1960.90,  0.00,  0.00,NaN,NaN
DATA,595019,0,17,1966.33,  0.00,  0.00,NaN,NaN
DATA,596020,0,17,1971.76,  0.00,  0.00,NaN,NaN
DATA,597019,0,17,1977.19,  0.00,  0.00,NaN,NaN
DATA,598020,0,17,1993.48,  0.00,  0.00,NaN,NaN
DATA,599019,0,17,1982.62,  0.00,  0.00,NaN,NaN
DATA,600019,0,17,1988.05,  0.00,  0.00,NaN,NaN
DATA,601020,0,17,1988.05,  0.00,  0.00,NaN,NaN
DATA,602019,0,17,1988.05,  0.00,  0.00,NaN,NaN
DATA,603020,0,17,1988.05,  0.00,  0.00,NaN,NaN
DATA,604019,0,17,1993.48,  0.00,  0.00,NaN,NaN
DATA,605020,0,17,1998.91,  0.00,  0.00,NaN,NaN
DATA,606019,0,17,1998.91,  0.00,  0.00,NaN,NaN
DATA,607020,0,17,2004.34,  0.00,  0.00,NaN,NaN
DATA,608019,0,17,2004.34,  0.00,  0.00,NaN,NaN
DATA,609019,0,17,2009.78,  0.00,  0.00,NaN,NaN
DATA,610020,0,17,1998.91,  0.00,  0.00,NaN,NaN
DATA,611019,0,17,2009.78,  0.00,  0.00,NaN,NaN
DATA,612020,0,17,2009.78,  0.00,  0.00,NaN,NaN
DATA,613019,0,17,2020.64,  0.00,  0.00,NaN,NaN
DATA,614020,0,17,2020.64,  0.00,  0.00,NaN,NaN
DATA,615019,0,17,2015.21,  0.00,  0.00,NaN,NaN
DATA,616019,0,17,2020.64,  0.00,  0.00,NaN,NaN
DATA,617020,0,17,2020.64,  0.00,  0.00,NaN,NaN
DATA,618019,0,17,2020.64,  0.00,  0.00,NaN,NaN
DATA,619020,0,17,2020.64,  0.00,  0.00,NaN,NaN
DATA,620019,0,17,2026.07,  0.00,  0.00,NaN,NaN
DATA,621020,0,17,2026.07,  0.00,  0.00,NaN,NaN
DATA,622019,0,17,2031.50,  0.00,  0.00,NaN,NaN
DATA,623020,0,17,2031.50,  0.00,  0.00,NaN,NaN
DATA,624019,0,17,2031.50,  0.00,  0.00,NaN,NaN
DATA,625019,0,17,2036.93,  0.00,  0.00,NaN,NaN
DATA,626020,0,17,1998.91,  0.00,  0.00,NaN,NaN
DATA,627019,0,17,2036.93,  0.00,  0.00,NaN,NaN
DATA,628020,0,17,2036.93,  0.00,  0.00,NaN,NaN
DATA,629019,0,17,2042.36,  0.00,  0.00,NaN,NaN
DATA,630020,0,17,2047.79,  0.00,  0.00,NaN,NaN
DATA,631019,0,17,2042.36,  0.00,  0.00,NaN,NaN
DATA,632019,0,17,2042.36,  0.00,  0.00,NaN,NaN
DATA,633020,0,17,2042.36,  0.00,  0.00,NaN,NaN
DATA,634019,0,17,2047.79,  0.00,  0.00,NaN,NaN
DATA,635020,0,17,2047.79,  0.00,  0.00,NaN,NaN
DATA,636019,0,17,2047.79,  0.00,  0.00,NaN,NaN
DATA,637020,0,17,2047.79,  0.00,  0.00,NaN,NaN
DATA,638019,0,17,2047.79,  0.00,  0.00,NaN,NaN
DATA,639020,0,17,2053.22,  0.00,  0.00,NaN,NaN
DATA,640019,0,17,2053.22,  0.00,  0.00,NaN,NaN
DATA,641019,0,17,2053.22,  0.00,  0.00,NaN,NaN
DATA,642020,0,17,2015.21,  0.00,  0.00,NaN,NaN
DATA,643019,0,17,2053.22,  0.00,  0.00,NaN,NaN
DATA,644020,0,17,2053.22,  0.00,  0.00,NaN,NaN
DATA,645019,0,17,2064.08,  0.00,  0.00,NaN,NaN
DATA,646020,0,17,2069.51,  0.00,  0.00,NaN,NaN
DATA,647019,0,17,2058.65,  0.00,  0.00,NaN,NaN
DATA,648019,0,17,2058.65,  0.00,  0.00,NaN,NaN
DATA,649020,0,17,2058.65,  0.00,  0.00,NaN,NaN
DATA,650019,0,17,2058.65,  0.00,  0.00,NaN,NaN
DATA,651020,0,17,2058.65,  0.00,  0.00,NaN,NaN
DATA,652019,0,17,2058.65,  0.00,  0.00,NaN,NaN
DATA,653020,0,17,2064.08,  0.00,  0.00,NaN,NaN
DATA,654019,0,17,2064.08,  0.00,  0.00,NaN,NaN
DATA,655020,0,17,2064.08,  0.00,  0.00,NaN,NaN
DATA,656019,0,0,2064.08,  0.00,  0.00,NaN,NaN
DATA,657019,0,0,2064.08,  0.00,  0.00,NaN,NaN
DATA,658020,0,0,2064.08,  0.00,  0.00,NaN,NaN
DATA,659019,0,0,2064.08,  0.00,  0.00,NaN,NaN
DATA,660020,0,0,2064.08,  0.00,  0.00,NaN,NaN
DATA,661019,0,0,1933.75,  0.00,  0.00,NaN,NaN
DATA,662020,0,0,1461.28,  0.00,  0.00,NaN,NaN
DATA,663019,0,0,1070.27,  0.00,  0.00,NaN,NaN
DATA,664019,0,0,635.82,  0.00,  0.00,NaN,NaN
DATA,665020,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,666019,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,667020,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,668019,0,0,-10.43,  0.00,  0.00,NaN,NaN
DATA,669020,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,670019,0,0,-10.43,  0.00,  0.00,NaN,NaN
DATA,671020,0,0,-10.43,  0.00,  0.00,NaN,NaN
DATA,672019,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,673019,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,674020,0,0,-15.86,  0.00,  0.00,NaN,NaN
DATA,675019,0,0,-15.86,  0.00,  0.00,NaN,NaN
